REES46_USER_ID,ONLINETOURS_USER_ID,COUNT,REES46_ITEM_IDS,ONLINETOURS_ITEM_IDS
6588452,33619,1,233800,34153
6588466,9642,6,278027;231332;231345;231714;254909;279753,34181;34112;34170;34171;34020;34183
6588550,51665,8,272895;231299;231355;278027;231339;231365;231714;231345,34179;34149;34165;34181;34163;34053;34171;34170
6588584,73808,10,231338;231332;244973;255764;231353;231299;233800;273090;254909;231714,34076;34112;34174;34177;34136;34149;34153;34180;34020;34171
6588588,115479,1,231338,34076
6588610,43090,3,231339;254909;273090,34163;34020;34180
6588622,46346,6,231332;231723;254909;231345;231426;231714,34112;34172;34020;34170;34007;34171
6588628,128481,7,231353;231365;231299;231426;231339;231714;231332,34136;34053;34149;34007;34163;34171;34112
6588636,27996,6,231365;244973;231426;231332;231338;279753,34053;34174;34007;34112;34076;34183
6588642,49302,1,233800,34153
6588649,21115,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6588684,114802,3,231299;231338;231339,34149;34076;34163
6588693,90732,3,279753;231338;273090,34183;34076;34180
6588723,114556,3,231338;278027;231365,34076;34181;34053
6588746,38760,1,233800,34153
6588758,63105,2,231329;231325,34101;34164
6588778,122894,4,231353;231299;244973;231338,34136;34149;34174;34076
6588846,95882,2,231299;231338,34149;34076
6588959,124111,2,231299;231338,34149;34076
6588962,96488,7,233800;278027;231345;279753;231355;231338;231723,34153;34181;34170;34183;34165;34076;34172
6589100,54159,5,231355;231426;231338;231365;255764,34165;34007;34076;34053;34177
6589118,27689,2,231325;231329,34164;34101
6589156,83359,9,255764;231338;231332;272895;231299;231339;233800;278027;231353,34177;34076;34112;34179;34149;34163;34153;34181;34136
6589166,142836,7,231332;231299;231325;244973;231338;231365;231339,34112;34149;34164;34174;34076;34053;34163
6589197,88795,8,231332;255764;231338;231714;272798;233800;231339;231345,34112;34177;34076;34171;34178;34153;34163;34170
6589213,11172,6,231338;231332;231299;278027;233800;231365,34076;34112;34149;34181;34153;34053
6589246,121565,7,244973;255764;231355;254909;231723;231338;233800,34174;34177;34165;34020;34172;34076;34153
6589274,44171,4,279753;231355;231365;272895,34183;34165;34053;34179
6589289,67486,7,231365;231332;254909;231353;231299;231714;278027,34053;34112;34020;34136;34149;34171;34181
6589299,120339,6,231723;273090;231355;231714;231299;231426,34172;34180;34165;34171;34149;34007
6589321,28859,4,231339;231332;244973;231714,34163;34112;34174;34171
6589329,30250,4,231353;244973;273090;233800,34136;34174;34180;34153
6589333,10307,1,252595,34176
6589457,117696,0,,
6589463,36948,2,231338;231353,34076;34136
6589476,16845,3,231332;272895;244973,34112;34179;34174
6589480,3923,9,254909;233800;278027;231723;231338;231353;272798;231339;255764,34020;34153;34181;34172;34076;34136;34178;34163;34177
6589529,1692,1,233800,34153
6589541,1752,10,254909;231345;279753;231365;231355;231339;231723;233800;272895;231338,34020;34170;34183;34053;34165;34163;34172;34153;34179;34076
6589548,80137,6,231339;231714;278027;231345;279753;231338,34163;34171;34181;34170;34183;34076
6589683,134379,6,231353;231332;231325;231355;244973;231365,34164;34112;34136;34165;34053;34174
6589720,54332,5,231426;272798;244973;278027;231345,34007;34178;34174;34181;34170
6589804,64967,9,233800;231339;231426;231332;254909;273090;244973;279753;231714,34153;34163;34007;34112;34020;34180;34174;34183;34171
6589820,53787,3,231299;231338;231339,34149;34076;34163
6589867,115617,7,273090;272798;254909;231355;231426;255764;231299,34180;34178;34020;34165;34007;34177;34149
6589893,48130,1,231338,34076
6589904,2009,1,252595,34176
6589916,104584,8,231365;254909;244973;278027;231723;231714;231338;231332,34053;34020;34174;34181;34172;34171;34076;34112
6589928,125843,0,,
6589946,129627,3,244973;233800;254909,34174;34153;34020
6590082,39602,8,273090;231365;255764;231723;231355;272798;233800;231426,34180;34053;34177;34172;34165;34178;34153;34007
6590110,29261,6,231345;231714;244973;231365;231353;272895,34170;34171;34174;34053;34136;34179
6590121,5932,6,254909;231299;278027;231339;231345;231332,34020;34149;34181;34163;34170;34112
6590131,5409,2,231329;231325,34101;34164
6590164,112084,3,231355;272798;254909,34165;34178;34020
6590226,31440,9,231426;255764;278027;231299;254909;231723;233800;231338;231355,34007;34177;34181;34149;34020;34172;34153;34076;34165
6590239,64228,5,278027;231339;231353;231299;279753,34181;34163;34136;34149;34183
6590251,18963,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6590302,7163,5,272895;231299;278027;231345;254909,34179;34149;34181;34170;34020
6590311,139952,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
6590313,121379,7,279753;231353;231345;231723;231355;272798;231338,34183;34136;34170;34172;34165;34178;34076
6590327,2353,8,231332;231714;231299;233800;231353;231355;272798;231426,34112;34171;34149;34153;34136;34165;34178;34007
6590381,57094,8,244973;231714;272798;231353;231345;233800;231332;273090,34174;34171;34178;34136;34170;34153;34112;34180
6590452,33531,4,231723;233800;231339;272798,34172;34153;34163;34178
6590560,32903,1,252595,34176
6590588,42269,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
6590653,29588,10,231714;272895;254909;255764;231723;231353;244973;231332;231338;233800,34171;34179;34020;34177;34172;34136;34174;34112;34076;34153
6590697,36555,6,278027;254909;231723;231338;272895;231345,34181;34020;34172;34076;34179;34170
6590730,15605,5,231353;231345;233800;231723;231365,34136;34170;34153;34172;34053
6590752,94545,9,233800;231714;231426;231353;231345;255764;244973;231332;231339,34153;34171;34007;34136;34170;34177;34174;34112;34163
6590774,270,6,272895;231723;231339;279753;231299;231714,34179;34172;34163;34183;34149;34171
6590779,11125,2,231299;231338,34149;34076
6590815,119550,3,244973;272895;231723,34174;34179;34172
6590836,43072,6,244973;231339;231338;278027;231723;231299,34174;34163;34076;34181;34172;34149
6590862,99742,3,231714;231299;231339,34171;34149;34163
6590911,36221,3,231299;231338;231339,34149;34076;34163
6590919,48333,7,279753;231355;255764;278027;233800;231353;273090,34183;34165;34177;34181;34153;34136;34180
6590934,108301,1,231338,34076
6591015,23049,1,233800,34153
6591052,57872,1,231338,34076
6591080,138645,2,231299;231338,34149;34076
6591124,117743,6,231299;231365;278027;279753;231345;231355,34149;34053;34181;34183;34170;34165
6591131,30039,5,272798;231338;231355;231353;231426,34178;34076;34165;34136;34007
6591206,53640,8,272895;231299;233800;231339;231353;254909;231426;231355,34179;34149;34153;34163;34136;34020;34007;34165
6591231,71854,1,233800,34153
6591329,104591,1,252595,34176
6591371,758,3,231299;231338;231339,34149;34076;34163
6591385,25599,7,231723;278027;273090;231714;231365;231355;233800,34172;34181;34180;34171;34053;34165;34153
6591389,10333,2,231299;231338,34149;34076
6591402,54124,10,231426;273090;278027;244973;231339;231332;272798;231355;231365;231353,34007;34180;34181;34174;34163;34112;34178;34165;34053;34136
6591552,76749,5,254909;233800;231299;231723;231365,34020;34153;34149;34172;34053
6591582,109704,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6591590,95934,8,231714;255764;231723;278027;231355;231339;272895;233800,34171;34177;34172;34181;34165;34163;34179;34153
6591619,59954,5,244973;231355;231345;231714;272895,34174;34165;34170;34171;34179
6591682,19458,2,231325;231329,34164;34101
6591687,1054,1,233800,34153
6591689,82105,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6591718,117594,3,273090;278027;272895,34180;34181;34179
6591952,45979,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6591992,52249,8,231339;244973;278027;231299;272798;233800;273090;272895,34163;34174;34181;34149;34178;34153;34180;34179
6592030,65541,2,231325;231329,34164;34101
6592036,64463,5,231345;272895;231365;273090;254909,34170;34179;34053;34180;34020
6592107,88326,4,272895;231339;273090;233800,34179;34163;34180;34153
6592139,474,3,231299;231714;231332,34149;34171;34112
6592181,28167,3,231339;231299;279753,34163;34149;34183
6592194,34981,4,231345;272895;255764;231299,34170;34179;34177;34149
6592388,120760,3,231299;231338;231339,34149;34076;34163
6592438,112186,6,233800;231355;254909;231723;231299;273090,34153;34165;34020;34172;34149;34180
6592564,19301,1,233800,34153
6592588,18292,6,231714;231426;231339;254909;231338;231353,34171;34007;34163;34020;34076;34136
6592711,23798,9,231365;231714;272798;279753;272895;254909;231353;233800;244973,34053;34171;34178;34183;34179;34020;34136;34153;34174
6592756,53633,8,279753;272895;231332;231299;233800;255764;278027;231355,34183;34179;34112;34149;34153;34177;34181;34165
6592871,34926,3,231338;231426;278027,34076;34007;34181
6592886,121566,1,233800,34153
6592951,91879,3,255764;231426;244973,34177;34007;34174
6592964,133684,0,,
6593018,87652,10,278027;231365;231714;272895;255764;231345;273090;231339;231426;231338,34181;34053;34171;34179;34177;34170;34180;34163;34007;34076
6593042,62969,1,231338,34076
6593068,45265,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6593104,4369,7,233800;231353;231365;279753;231345;273090;272895,34153;34136;34053;34183;34170;34180;34179
6593219,24894,3,231426;231365;233800,34007;34053;34153
6593222,122462,10,231365;279753;231339;272895;273090;278027;231299;255764;231332;231723,34053;34183;34163;34179;34180;34181;34149;34177;34112;34172
6593274,102317,1,233800,34153
6593328,7769,7,244973;278027;273090;231355;231299;279753;231339,34174;34181;34180;34165;34149;34183;34163
6593332,45052,2,231329;231325,34101;34164
6593436,77436,10,231365;231339;231355;255764;279753;231426;231332;233800;273090;231299,34053;34163;34165;34177;34183;34007;34112;34153;34180;34149
6593567,117985,3,273090;233800;231345,34180;34153;34170
6593578,44708,2,231338;231353,34076;34136
6593617,16478,4,231365;231299;231353;231332,34053;34149;34136;34112
6593645,116091,2,231299;231338,34149;34076
6593761,22955,10,231332;244973;255764;272798;233800;231426;272895;278027;231339;254909,34112;34174;34177;34178;34153;34007;34179;34181;34163;34020
6593892,140429,2,231338;231353,34076;34136
6593907,3270,8,272895;231355;231339;231338;273090;231299;244973;279753,34179;34165;34163;34076;34180;34149;34174;34183
6594009,96812,3,244973;231355;231723,34174;34165;34172
6594131,117561,1,233800,34153
6594175,60485,6,231426;231345;233800;255764;254909;231332,34007;34170;34153;34177;34020;34112
6594176,107343,5,231355;279753;254909;255764;231723,34165;34183;34020;34177;34172
6594243,41039,4,231723;278027;231714;279753,34172;34181;34171;34183
6594246,78109,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6594302,56944,10,244973;231332;231426;255764;254909;273090;231339;231353;231338;272895,34174;34112;34007;34177;34020;34180;34163;34136;34076;34179
6594345,35101,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6594446,54102,10,231345;231714;233800;278027;254909;231332;272798;273090;279753;231353,34170;34171;34153;34181;34020;34112;34178;34180;34183;34136
6594506,23407,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6594511,63187,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6594581,120282,8,231353;231714;231299;233800;231426;231332;231345;231339,34136;34171;34149;34153;34007;34112;34170;34163
6594587,43828,2,231338;231339,34076;34163
6594605,28532,2,231338;231353,34076;34136
6594689,142621,8,231353;231338;231332;231365;231299;244973;231355;231714,34136;34076;34112;34053;34149;34174;34165;34171
6594705,132466,8,272798;231299;231365;231345;231332;233800;272895;231355,34178;34149;34053;34170;34112;34153;34179;34165
6594758,32752,7,231365;231353;231723;244973;231332;231714;231299,34053;34136;34172;34174;34112;34171;34149
6594767,126321,2,231299;231338,34149;34076
6594787,142847,0,,
6594909,42419,5,231353;272798;231299;231355;231339,34136;34178;34149;34165;34163
6594936,3869,5,272895;231355;279753;244973;231345,34179;34165;34183;34174;34170
6594970,114803,9,231426;244973;231723;272895;231332;231299;273090;231714;279753,34007;34174;34172;34179;34112;34149;34180;34171;34183
6595031,60011,7,231345;231723;231365;255764;231426;272798;233800,34170;34172;34053;34177;34007;34178;34153
6595047,112732,6,231426;278027;255764;272798;273090;231338,34007;34181;34177;34178;34180;34076
6595432,112857,10,278027;231353;233800;231338;231426;231339;279753;231299;231355;255764,34181;34136;34153;34076;34007;34163;34183;34149;34165;34177
6595476,63914,10,255764;231339;272895;231426;231338;233800;279753;231299;231355;272798,34177;34163;34179;34007;34076;34153;34183;34149;34165;34178
6595534,127106,0,,
6595543,2178,10,231339;272895;254909;231426;231353;231345;278027;279753;244973;273090,34163;34179;34020;34007;34136;34170;34181;34183;34174;34180
6595566,136990,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
6595800,94711,2,231299;231338,34149;34076
6595851,2337,6,231353;231365;254909;273090;231714;255764,34136;34053;34020;34180;34171;34177
6595866,44735,9,272798;233800;244973;231714;231365;231299;254909;231332;272895,34178;34153;34174;34171;34053;34149;34020;34112;34179
6595868,69440,1,233800,34153
6595909,49620,1,231362,33995
6596009,46175,3,231332;278027;231355,34112;34181;34165
6596075,121491,10,231355;231426;231723;255764;273090;231365;231714;279753;231332;231339,34165;34007;34172;34177;34180;34053;34171;34183;34112;34163
6596087,8424,3,231299;231338;231339,34149;34076;34163
6596206,40857,4,231353;273090;231723;231355,34136;34180;34172;34165
6596305,34375,6,255764;231353;231426;231338;278027;231714,34177;34136;34007;34076;34181;34171
6596404,84717,10,272895;255764;231365;231723;254909;231332;231338;231345;233800;273090,34179;34177;34053;34172;34020;34112;34076;34170;34153;34180
6596502,92453,4,231353;231723;254909;231365,34136;34172;34020;34053
6596506,125266,4,231332;233800;255764;231426,34112;34153;34177;34007
6596583,142850,3,272798;231339;231365,34178;34163;34053
6596648,19978,3,231714;231339;255764,34171;34163;34177
6596696,77979,3,231723;231426;231299,34172;34007;34149
6596709,87083,4,244973;231338;231723;231353,34174;34076;34172;34136
6596882,117548,9,255764;231353;278027;231365;231338;231714;273090;231299;233800,34177;34136;34181;34053;34076;34171;34180;34149;34153
6597024,50454,2,231325;231329,34164;34101
6597138,88407,4,231426;233800;231339;231332,34007;34153;34163;34112
6597183,93281,9,272895;231338;231355;233800;273090;231332;254909;278027;272798,34179;34076;34165;34153;34180;34112;34020;34181;34178
6597187,81469,2,231325;231329,34164;34101
6597230,2828,1,233800,34153
6597255,69065,6,231355;231339;231345;231299;255764;272895,34165;34163;34170;34149;34177;34179
6597324,55161,3,273090;231723;231332,34180;34172;34112
6597366,31298,2,231338;231353,34076;34136
6597425,41495,2,231325;231329,34164;34101
6597584,69524,10,279753;233800;254909;231714;231355;231299;231353;244973;278027;231338,34183;34153;34020;34171;34165;34149;34136;34174;34181;34076
6597653,58493,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6597684,11251,6,278027;254909;273090;231723;244973;272895,34181;34020;34180;34172;34174;34179
6597742,35254,2,231338;231353,34076;34136
6597896,126256,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6597913,138760,8,231365;231353;254909;231332;279753;273090;231355;231338,34053;34136;34020;34112;34183;34180;34165;34076
6597950,33996,2,231299;231338,34149;34076
6597978,127801,3,279753;255764;272895,34183;34177;34179
6598049,122701,4,278027;231338;231355;231723,34181;34076;34165;34172
6598087,128469,1,233800,34153
6598240,61840,6,231299;231723;278027;244973;231353;233800,34149;34172;34181;34174;34136;34153
6598691,3582,5,231355;233800;272798;231353;231299,34165;34153;34178;34136;34149
6598751,115769,8,231332;231723;231299;272798;254909;255764;244973;273090,34112;34172;34149;34178;34020;34177;34174;34180
